725.1815	0.505	0.2518	0.130733333	0.186533333	0.102833333
732.8962	0.5318	0.231	0.1322	0.1902	0.1036
740.6109	0.5796	0.222533333	0.140933333	0.192333333	0.106966667
748.3256	0.5774	0.225166667	0.138433333	0.187466667	0.1048
756.0403	0.5752	0.243166667	0.135966667	0.182133333	0.103033333
763.755	0.5659	0.2614	0.132166667	0.176	0.103566667
771.4697	0.5673	0.261933333	0.128	0.173633333	0.103366667
779.1844	0.5864	0.264633333	0.129566667	0.169933333	0.104733333
786.8991	0.5942	0.280033333	0.1244	0.167333333	0.107266667
794.6138	0.6141	0.2967	0.1203	0.166033333	0.107833333
802.3285	0.6251	0.3154	0.113433333	0.162033333	0.1081
810.0432	0.6356	0.3507	0.106233333	0.1572	0.1062
817.7579	0.6468	0.401266667	0.0994	0.149466667	0.106933333
825.4726	0.6615	0.4214	0.101266667	0.1372	0.1057
833.1873	0.666	0.3918	0.103	0.0988	0.104633333
840.902	0.6636	0.337	0.102466667	0.063333333	0.102266667
848.6167	0.646	0.286233333	0.093733333	0.084666667	0.101566667
856.3314	0.6158	0.2563	0.0811	0.1238	0.1056
864.0461	0.5683	0.2468	0.072	0.1362	0.1068
871.7608	0.4993	0.243866667	0.080466667	0.136233333	0.101866667
879.4755	0.4658	0.2389	0.093433333	0.136266667	0.0994
887.1902	0.499	0.243533333	0.097866667	0.142466667	0.100566667
894.9049	0.5832	0.2485	0.0947	0.149466667	0.105466667
902.6196	0.631	0.250166667	0.089033333	0.152266667	0.1087
910.3343	0.6406	0.263766667	0.0837	0.153833333	0.110566667
918.049	0.5997	0.275066667	0.077133333	0.147333333	0.111666667
925.7637	0.5416	0.2651	0.067933333	0.135533333	0.1124
933.4784	0.5229	0.256733333	0.058133333	0.111433333	0.112566667
941.1931	0.5801	0.272966667	0.038166667	0.082433333	0.110833333
948.9078	0.6298	0.3116	0.019	0.055866667	0.108766667
956.6225	0.6088	0.3523	0.005133333	0.032633333	0.104933333
964.3372	0.5566	0.393366667	0.006166667	0.048866667	0.100366667
972.0519	0.5232	0.4304	0.0073	0.105966667	0.104566667
979.7666	0.5044	0.444466667	0.0064	0.139033333	0.1085
987.4812	0.4634	0.449166667	0	0.1437	0.110233333
995.1959	0.4204	0.438733333	0.0004	0.1394	0.109933333
1002.9106	0.3696	0.406533333	0.012733333	0.133133333	0.109666667
1010.6253	0.3025	0.3907	0.034766667	0.1299	0.109833333
1018.34	0.2585	0.378233333	0.055666667	0.1212	0.1084
1026.0547	0.3161	0.325433333	0.0775	0.109933333	0.108966667
1033.7694	0.378	0.275	0.100633333	0.085533333	0.1021
1041.4841	0.3764	0.265466667	0.1178	0.058833333	0.091666667
1049.1988	0.3877	0.2678	0.134833333	0.0339	0.089966667
1056.9135	0.4904	0.2856	0.155733333	0.019366667	0.101066667
1064.6282	0.6041	0.316366667	0.1835	0.032333333	0.117066667
1072.3429	0.6283	0.3511	0.217166667	0.033866667	0.123066667
1080.0576	0.6352	0.3433	0.249	-0.0058	0.118566667
1087.7723	0.702	0.2698	0.2686	-0.0773	0.111566667
1095.487	0.811	0.1944	0.279	-0.1077	0.097433333
1103.2017	0.9085	0.148066667	0.28	-0.069033333	0.0843
1110.9164	0.9531	0.1282	0.262	0.0036	0.084766667
1118.6311	0.9363	0.1415	0.239733333	0.069233333	0.0957
1126.3458	0.9054	0.1672	0.222066667	0.1188	0.109066667
1134.0605	0.8689	0.184833333	0.217	0.1358	0.115
1141.7752	0.8313	0.1924	0.219066667	0.121366667	0.112533333
1149.4899	0.7929	0.198966667	0.2217	0.1145	0.106266667
1157.2046	0.7585	0.2172	0.219433333	0.137	0.106866667
1164.9193	0.7394	0.236666667	0.214933333	0.158833333	0.108733333
1172.634	0.737	0.252733333	0.212833333	0.170033333	0.110966667
1180.3487	0.7282	0.278133333	0.211066667	0.177833333	0.112733333
1188.0634	0.7151	0.329866667	0.213433333	0.187033333	0.115066667
1195.7781	0.7016	0.417	0.218966667	0.1965	0.118966667
1203.4928	0.701	0.529533333	0.226333333	0.205433333	0.120233333
1211.2075	0.7074	0.6382	0.2348	0.2124	0.119433333
1218.9222	0.7161	0.6587	0.244766667	0.216566667	0.118533333
1226.6369	0.7304	0.5551	0.253533333	0.212	0.1177
1234.3516	0.749	0.4416	0.259633333	0.195666667	0.115666667
1242.0663	0.7722	0.3972	0.2617	0.194733333	0.115166667
1249.781	0.7782	0.3896	0.256833333	0.208366667	0.117966667
1257.4957	0.7676	0.352766667	0.248366667	0.2141	0.1163
1265.2104	0.7638	0.296	0.239566667	0.197833333	0.1123
1272.925	0.7643	0.253066667	0.237333333	0.164333333	0.1046
1280.6397	0.7622	0.230166667	0.239133333	0.144333333	0.100466667
1288.3544	0.7592	0.2124	0.242833333	0.165833333	0.102766667
1296.0691	0.7498	0.196366667	0.2441	0.191333333	0.104433333
1303.7838	0.7315	0.186166667	0.244166667	0.1969	0.105333333
1311.4985	0.7118	0.180866667	0.2391	0.195266667	0.103366667
1319.2132	0.6925	0.1809	0.2333	0.1904	0.102566667
1326.9279	0.6771	0.183033333	0.228433333	0.181766667	0.1041
1334.6426	0.6777	0.1784	0.228966667	0.151733333	0.101733333
1342.3573	0.6915	0.1739	0.231833333	0.129766667	0.100533333
1350.072	0.6992	0.1773	0.2331	0.1523	0.104333333
1357.7867	0.6882	0.179	0.230766667	0.170766667	0.106766667
1365.5014	0.6784	0.1781	0.233033333	0.183366667	0.107833333
1373.2161	0.6733	0.1746	0.242333333	0.205333333	0.108066667
1380.9308	0.6957	0.1647	0.256366667	0.2205	0.1085
1388.6455	0.7234	0.1532	0.2672	0.231033333	0.108766667
1396.3602	0.7196	0.149866667	0.2673	0.2314	0.1072
1404.0749	0.6942	0.1531	0.2577	0.2232	0.105833333
1411.7896	0.6731	0.157566667	0.245733333	0.213166667	0.104566667
1419.5043	0.6665	0.164066667	0.2372	0.208	0.104966667
1427.219	0.667	0.1663	0.237033333	0.209033333	0.1076
1434.9337	0.6774	0.1639	0.2445	0.211866667	0.1094
1442.6484	0.6843	0.1622	0.252266667	0.209833333	0.110266667
1450.3631	0.6902	0.165866667	0.2568	0.203766667	0.111133333
1458.0778	0.7031	0.183833333	0.2569	0.190633333	0.110733333
1465.7925	0.7193	0.209	0.252866667	0.1799	0.112533333
1473.5072	0.7546	0.2074	0.251533333	0.192566667	0.115433333
1481.2219	0.8094	0.1804	0.259966667	0.223266667	0.123566667
1488.9366	0.8793	0.150333333	0.2864	0.2586	0.1305
1496.6513	0.9512	0.1182	0.323566667	0.2948	0.134466667
1504.366	0.9961	0.086933333	0.3603	0.326733333	0.133333333
1512.0807	1.0226	0.058433333	0.390433333	0.350233333	0.1299
1519.7954	1.0262	0.0414	0.403333333	0.359266667	0.1206
1527.5101	1.0172	0.034	0.401933333	0.356	0.1119
1535.2248	0.9924	0.034033333	0.391633333	0.343766667	0.1023
1542.9395	0.9272	0.046833333	0.359333333	0.3146	0.092
1550.6542	0.8617	0.072833333	0.324466667	0.2867	0.0903
1558.3688	0.8133	0.101533333	0.2906	0.261866667	0.096366667
1566.0835	0.7901	0.124033333	0.2669	0.245	0.099866667
1573.7982	0.8007	0.133633333	0.258566667	0.239866667	0.103433333
1581.5129	0.815	0.1397	0.252466667	0.238066667	0.105733333
1589.2276	0.8175	0.1439	0.2506	0.2385	0.107133333
1596.9423	0.8085	0.144766667	0.2499	0.238666667	0.107866667
1604.657	0.7935	0.140666667	0.2563	0.242733333	0.108433333
1612.3717	0.772	0.126166667	0.2741	0.253166667	0.1069
1620.0864	0.7584	0.097866667	0.305866667	0.2751	0.1035
1627.8011	0.81	0.065333333	0.3524	0.3113	0.102333333
1635.5158	0.9488	0.034333333	0.403933333	0.357666667	0.104933333
1643.2305	1.0897	0.014833333	0.438466667	0.388366667	0.107866667
1650.9452	1.1228	0.024	0.429	0.383466667	0.108733333
1658.6599	1.0709	0.0559	0.388833333	0.354333333	0.118066667
1666.3746	0.9958	0.0898	0.344033333	0.320333333	0.1237
1674.0893	0.9177	0.123066667	0.298833333	0.285033333	0.1224
1681.804	0.8493	0.152533333	0.257466667	0.252133333	0.120766667
1689.5187	0.7956	0.180533333	0.2204	0.223366667	0.1174
1697.2334	0.7509	0.206933333	0.1856	0.195933333	0.112933333
1704.9481	0.7222	0.229133333	0.155433333	0.172066667	0.1088
1712.6628	0.7077	0.240633333	0.141533333	0.158866667	0.106566667
1720.3775	0.6975	0.246933333	0.136033333	0.1522	0.105366667
1728.0922	0.6943	0.249533333	0.134433333	0.149233333	0.104966667
1735.8069	0.6912	0.251366667	0.134133333	0.147566667	0.1043
1743.5216	0.6866	0.253166667	0.132933333	0.145533333	0.1038
1751.2363	0.6827	0.254133333	0.133266667	0.144933333	0.103933333
1758.951	0.6813	0.255333333	0.1323	0.143433333	0.103766667
1766.6657	0.6804	0.255833333	0.131833333	0.142933333	0.1035
1774.3804	0.6799	0.257333333	0.1316	0.142533333	0.1032
1782.0951	0.6808	0.257866667	0.132333333	0.142633333	0.1037
1789.8098	0.6784	0.257833333	0.132333333	0.141833333	0.102966667
1797.5245	0.6785	0.258266667	0.132333333	0.141733333	0.102966667
1805.2392	0.6801	0.258466667	0.131466667	0.1413	0.103633333
1812.9539	0.681	0.2584	0.132066667	0.1417	0.103433333
1820.6686	0.6795	0.258866667	0.132233333	0.1414	0.1031
1828.3833	0.6792	0.2589	0.1319	0.1416	0.103266667
1836.0979	0.6794	0.258733333	0.131966667	0.141433333	0.103166667
1843.8126	0.6803	0.2581	0.1323	0.141566667	0.103366667
1851.5273	0.6791	0.258133333	0.132233333	0.141333333	0.1033
1859.242	0.6802	0.2583	0.132733333	0.141333333	0.1034
1866.9567	0.681	0.257966667	0.132766667	0.141266667	0.103233333
1874.6714	0.6815	0.258633333	0.1331	0.141833333	0.103066667
1882.3861	0.6818	0.258366667	0.133333333	0.141533333	0.103566667
1890.1008	0.681	0.258233333	0.133	0.141433333	0.103466667
1897.8155	0.681	0.258133333	0.1331	0.141266667	0.103333333
1905.5302	0.6798	0.258333333	0.133566667	0.140766667	0.103633333
1913.2449	0.6815	0.2581	0.134	0.140833333	0.103633333
1920.9596	0.6816	0.2581	0.134033333	0.140233333	0.102966667
1928.6743	0.6811	0.257566667	0.134	0.139666667	0.103166667
1936.389	0.6816	0.257566667	0.134166667	0.139066667	0.103266667
1944.1037	0.6825	0.257733333	0.1344	0.138733333	0.102866667
1951.8184	0.6846	0.257333333	0.1351	0.1384	0.1033
1959.5331	0.684	0.256966667	0.1349	0.1381	0.102966667
1967.2478	0.6832	0.257466667	0.1354	0.137933333	0.102733333
1974.9625	0.6836	0.257433333	0.135566667	0.137933333	0.102733333
1982.6772	0.6839	0.256733333	0.135666667	0.138033333	0.102866667
1990.3919	0.6833	0.2574	0.135466667	0.138633333	0.102766667
1998.1066	0.6842	0.256866667	0.1358	0.139566667	0.102966667
2005.8213	0.6843	0.256866667	0.135833333	0.140166667	0.102833333
2013.536	0.6846	0.257166667	0.1359	0.140333333	0.102933333
2021.2507	0.6841	0.257866667	0.135733333	0.140866667	0.103533333
2028.9654	0.6845	0.257866667	0.135866667	0.140866667	0.103533333
2036.6801	0.6844	0.2577	0.135833333	0.140833333	0.103466667
2044.3948	0.6846	0.2576	0.135866667	0.141633333	0.1035
2052.1095	0.6855	0.256933333	0.1354	0.141833333	0.102966667
2059.8242	0.6842	0.257066667	0.135733333	0.141466667	0.1033
2067.5389	0.6845	0.257066667	0.135866667	0.1416	0.1034
2075.2536	0.685	0.257033333	0.135266667	0.1417	0.103433333
2082.9683	0.6846	0.256733333	0.135133333	0.141533333	0.103266667
2090.683	0.6846	0.256733333	0.1352	0.141566667	0.1033
2098.3977	0.6839	0.256433333	0.1349	0.141333333	0.103
2106.1124	0.6834	0.256266667	0.134766667	0.141866667	0.102833333
2113.8271	0.6835	0.256366667	0.1348	0.141866667	0.102833333
2121.5417	0.6834	0.256433333	0.133966667	0.141833333	0.102733333
2129.2564	0.6832	0.256533333	0.133933333	0.141766667	0.102666667
2136.9711	0.6835	0.256733333	0.1332	0.141833333	0.102733333
2144.6858	0.6834	0.2568	0.1331	0.141066667	0.102633333
2152.4005	0.6834	0.2567	0.1323	0.141066667	0.102633333
2160.1152	0.6834	0.256666667	0.132433333	0.1404	0.102666667
2167.8299	0.6813	0.256633333	0.131733333	0.140466667	0.102766667
2175.5446	0.6816	0.256633333	0.131033333	0.140566667	0.102866667
2183.2593	0.6822	0.256733333	0.1304	0.141466667	0.103033333
2190.974	0.6805	0.2569	0.1298	0.141666667	0.103233333
2198.6887	0.6813	0.256366667	0.1292	0.141166667	0.102733333
2206.4034	0.6821	0.2566	0.128666667	0.1414	0.103
2214.1181	0.6804	0.256766667	0.128033333	0.1416	0.103133333
2221.8328	0.681	0.256966667	0.127466667	0.141066667	0.103333333
2229.5475	0.6801	0.2567	0.127133333	0.140866667	0.1031
2237.2622	0.6802	0.256833333	0.127166667	0.140966667	0.103166667
2244.9769	0.6816	0.2566	0.1268	0.1407	0.102866667
2252.6916	0.6806	0.257233333	0.1264	0.141266667	0.103433333
2260.4063	0.6814	0.257	0.125766667	0.141666667	0.103
2268.121	0.6804	0.257666667	0.1254	0.142266667	0.103533333
2275.8357	0.681	0.257166667	0.1256	0.1424	0.102933333
2283.5504	0.6812	0.257466667	0.124833333	0.142666667	0.103133333
2291.2651	0.681	0.258	0.124633333	0.1427	0.103666667
2298.9798	0.6816	0.2574	0.1243	0.142966667	0.1033
2306.6945	0.6825	0.257966667	0.124333333	0.143366667	0.103533333
2314.4092	0.684	0.257733333	0.124433333	0.143566667	0.103
2322.1239	0.684	0.2576	0.124666667	0.142766667	0.1038
2329.8386	0.6831	0.257633333	0.1237	0.1426	0.1033
2337.5533	0.6814	0.256733333	0.125033333	0.142866667	0.1029
2345.268	0.6802	0.257466667	0.124066667	0.142966667	0.103533333
2352.9827	0.6808	0.256733333	0.124733333	0.143566667	0.103333333
2360.6974	0.6825	0.256333333	0.123966667	0.144466667	0.1042
2368.4121	0.6827	0.256666667	0.1252	0.143	0.1026
2376.1268	0.6825	0.2558	0.1258	0.143733333	0.103333333
2383.8415	0.681	0.2551	0.1259	0.144066667	0.103633333
2391.5562	0.6819	0.255333333	0.1263	0.144566667	0.103633333
2399.2708	0.6804	0.255033333	0.126566667	0.144466667	0.103566667
2406.9855	0.6805	0.254833333	0.127366667	0.144466667	0.103566667
2414.7002	0.6806	0.254633333	0.1274	0.1446	0.1036
2422.4149	0.6807	0.2544	0.1274	0.1447	0.103633333
2430.1296	0.681	0.254233333	0.1274	0.145566667	0.1037
2437.8443	0.6813	0.254133333	0.127466667	0.145766667	0.103733333
2445.559	0.6792	0.253966667	0.1283	0.145966667	0.1031
2453.2737	0.6796	0.2538	0.1284	0.146166667	0.1032
2460.9884	0.6801	0.253733333	0.129333333	0.1456	0.103333333
2468.7031	0.6805	0.2536	0.130266667	0.145833333	0.103466667
2476.4178	0.6786	0.2527	0.1312	0.146066667	0.1036
2484.1325	0.6792	0.252633333	0.132133333	0.1463	0.102966667
2491.8472	0.6797	0.2526	0.133133333	0.146533333	0.103133333
2499.5619	0.6778	0.252466667	0.133233333	0.146733333	0.1033
2507.2766	0.6783	0.252333333	0.1342	0.146233333	0.103433333
2514.9913	0.6763	0.2515	0.1343	0.146433333	0.1036
2522.706	0.6766	0.2515	0.135233333	0.146633333	0.1029
2530.4207	0.677	0.2514	0.1353	0.146766667	0.103033333
2538.1354	0.6747	0.251233333	0.1354	0.146933333	0.103133333
2545.8501	0.6753	0.2511	0.1355	0.147133333	0.103266667
2553.5648	0.6758	0.2511	0.135633333	0.147366667	0.103433333
2561.2795	0.674	0.251233333	0.135833333	0.147633333	0.102833333
2568.9942	0.6746	0.250566667	0.136066667	0.147233333	0.103066667
2576.7089	0.6755	0.250533333	0.136333333	0.147533333	0.103333333
2584.4236	0.6738	0.2506	0.135766667	0.147133333	0.102833333
2592.1383	0.6749	0.250033333	0.1361	0.147533333	0.103166667
2599.853	0.6733	0.2503	0.135533333	0.148	0.103533333
2607.5677	0.6718	0.250433333	0.135833333	0.147633333	0.103033333
2615.2824	0.6702	0.2498	0.1353	0.148	0.103366667
2622.9971	0.6685	0.250233333	0.134733333	0.148366667	0.102866667
2630.7118	0.6669	0.249733333	0.134133333	0.147966667	0.103166667
2638.4265	0.6652	0.2499	0.1336	0.1484	0.102733333
2646.1412	0.6636	0.249933333	0.133033333	0.148033333	0.103066667
2653.8559	0.6621	0.2492	0.132533333	0.148433333	0.102633333
2661.5706	0.6608	0.2494	0.1321	0.148166667	0.103066667
2669.2853	0.6596	0.2487	0.131633333	0.147966667	0.1027
2677	0.6613	0.2488	0.130433333	0.147833333	0.103233333
2684.7146	0.6604	0.2481	0.130133333	0.146933333	0.103
2692.4293	0.6597	0.247366667	0.129833333	0.1444	0.102733333
2700.144	0.6589	0.2467	0.128633333	0.144333333	0.102533333
2707.8587	0.6585	0.246966667	0.128466667	0.145133333	0.102466667
2715.5734	0.6586	0.2466	0.1275	0.1454	0.102533333
2723.2881	0.6562	0.2465	0.1267	0.1449	0.1027
2731.0028	0.6567	0.2462	0.126833333	0.144366667	0.1029
2738.7175	0.6569	0.2446	0.125966667	0.142966667	0.102166667
2746.4322	0.6541	0.2448	0.125	0.143133333	0.1022
2754.1469	0.6538	0.2443	0.124833333	0.1441	0.1022
2761.8616	0.6535	0.2439	0.123766667	0.1442	0.102166667
2769.5763	0.6508	0.2436	0.122766667	0.143566667	0.1023
2777.291	0.6514	0.2426	0.122866667	0.1423	0.102533333
2785.0057	0.6526	0.2427	0.122266667	0.139433333	0.1021
2792.7204	0.6544	0.242033333	0.121866667	0.134933333	0.101033333
2800.4351	0.6541	0.2416	0.1216	0.1296	0.101066667
2808.1498	0.654	0.240866667	0.121566667	0.1262	0.1004
2815.8645	0.6546	0.2419	0.121666667	0.1239	0.100866667
2823.5792	0.6537	0.2442	0.122233333	0.122066667	0.100033333
2831.2939	0.6534	0.2512	0.122233333	0.1197	0.099866667
2839.0086	0.6519	0.278366667	0.123866667	0.115966667	0.100233333
2846.7233	0.6475	0.327366667	0.126966667	0.108066667	0.0996
2854.438	0.659	0.3335	0.132433333	0.0933	0.098033333
2862.1527	0.6744	0.2854	0.139866667	0.081166667	0.0993
2869.8674	0.6828	0.257233333	0.143533333	0.076666667	0.0992
2877.5821	0.6754	0.252333333	0.142133333	0.073466667	0.098366667
2885.2968	0.6671	0.2566	0.138866667	0.071733333	0.097533333
2893.0115	0.6613	0.269866667	0.136633333	0.078133333	0.0981
2900.7262	0.658	0.2931	0.137166667	0.094533333	0.099433333
2908.4409	0.6549	0.340366667	0.137333333	0.1172	0.100666667
2916.1556	0.639	0.396366667	0.136833333	0.1375	0.102066667
2923.8703	0.6285	0.381766667	0.1385	0.1538	0.102566667
2931.585	0.6294	0.317166667	0.139733333	0.1619	0.105333333
2939.2997	0.6354	0.273666667	0.138733333	0.1641	0.105533333
2947.0144	0.6472	0.261	0.1367	0.1649	0.1063
2954.7291	0.6555	0.2639	0.135166667	0.1666	0.105133333
2962.4438	0.6462	0.2594	0.1321	0.1689	0.103166667
2970.1584	0.6321	0.245133333	0.126266667	0.167866667	0.1017
2977.8731	0.6256	0.2359	0.1186	0.1658	0.101566667
2985.5878	0.63	0.232966667	0.1126	0.163566667	0.101966667
2993.3025	0.636	0.232933333	0.1068	0.1633	0.101966667
3001.0172	0.6381	0.232566667	0.1046	0.163366667	0.102766667
3008.7319	0.6384	0.232	0.102633333	0.163333333	0.1022
3016.4466	0.6381	0.2298	0.1025	0.1642	0.102433333
3024.1613	0.6357	0.2288	0.101766667	0.1647	0.1023
3031.876	0.6314	0.226433333	0.101666667	0.1657	0.1017
3039.5907	0.6253	0.224733333	0.1023	0.167066667	0.101666667
3047.3054	0.6195	0.223466667	0.102066667	0.167666667	0.101966667
3055.0201	0.6115	0.222066667	0.101366667	0.1678	0.101766667
3062.7348	0.6047	0.221533333	0.101166667	0.168166667	0.100833333
3070.4495	0.5945	0.221533333	0.101166667	0.1683	0.100933333
3078.1642	0.5868	0.221666667	0.100866667	0.167166667	0.100766667
3085.8789	0.5823	0.221833333	0.100533333	0.1669	0.101466667
3093.5936	0.5751	0.2224	0.100533333	0.166066667	0.1015
3101.3083	0.5682	0.223	0.1007	0.165366667	0.100666667
3109.023	0.5615	0.2233	0.100833333	0.164666667	0.100866667
3116.7377	0.5534	0.223	0.101733333	0.1648	0.100766667
3124.4524	0.5484	0.222333333	0.102533333	0.164866667	0.1006
3132.1671	0.5392	0.221033333	0.105433333	0.165766667	0.100133333
3139.8818	0.5316	0.219966667	0.1089	0.1662	0.100233333
3147.5965	0.5256	0.218166667	0.112966667	0.1663	0.099866667
3155.3112	0.5173	0.216666667	0.1164	0.1679	0.100033333
3163.0259	0.5097	0.2152	0.1213	0.1689	0.099366667
3170.7406	0.5073	0.213	0.125433333	0.1693	0.0992
3178.4553	0.5011	0.210833333	0.128566667	0.170833333	0.0991
3186.17	0.4973	0.209366667	0.132466667	0.171933333	0.0986
3193.8847	0.493	0.206766667	0.135133333	0.172866667	0.099033333
3201.5994	0.4922	0.2053	0.137633333	0.1736	0.099333333
3209.3141	0.4912	0.204	0.1401	0.1743	0.098433333
3217.0288	0.4896	0.2026	0.1424	0.174833333	0.098533333
3224.7435	0.4866	0.2006	0.145533333	0.1761	0.098233333
3232.4582	0.4896	0.1987	0.147933333	0.177866667	0.097133333
3240.1729	0.4906	0.195766667	0.151233333	0.179366667	0.096833333
3247.8875	0.4977	0.192733333	0.155133333	0.1816	0.0959
3255.6022	0.5013	0.1883	0.1593	0.184133333	0.0951
3263.3169	0.5091	0.185166667	0.164866667	0.1866	0.094266667
3271.0316	0.5213	0.1825	0.168033333	0.189	0.094633333
3278.7463	0.5339	0.1809	0.1712	0.191133333	0.095033333
3286.461	0.5455	0.1813	0.1727	0.1915	0.095033333
3294.1757	0.5623	0.181766667	0.172866667	0.191633333	0.096433333
3301.8904	0.5757	0.184833333	0.172033333	0.190533333	0.096666667
3309.6051	0.5823	0.1868	0.1704	0.1898	0.097466667
3317.3198	0.5903	0.1897	0.167666667	0.186733333	0.098566667
3325.0345	0.5926	0.193866667	0.164633333	0.184466667	0.099266667
3332.7492	0.5955	0.1972	0.160466667	0.181166667	0.098866667
3340.4639	0.5968	0.200133333	0.157033333	0.177366667	0.099166667
3348.1786	0.5938	0.2031	0.152366667	0.1747	0.099466667
3355.8933	0.5936	0.207033333	0.148666667	0.1706	0.099433333
3363.608	0.5973	0.209533333	0.144766667	0.167566667	0.099333333
3371.3227	0.5982	0.2134	0.1425	0.164766667	0.098133333
3379.0374	0.5964	0.216333333	0.140866667	0.161466667	0.098833333
3386.7521	0.5948	0.2179	0.139233333	0.1595	0.0984
3394.4668	0.5972	0.2204	0.138933333	0.1576	0.098
3402.1815	0.6008	0.223066667	0.138933333	0.154733333	0.097766667
3409.8962	0.606	0.2262	0.138166667	0.153566667	0.098066667
3417.6109	0.6078	0.2287	0.136366667	0.151633333	0.0975
3425.3256	0.6143	0.2316	0.1348	0.1498	0.097033333
3433.0403	0.6193	0.2343	0.134	0.1486	0.0973
3440.755	0.6239	0.2385	0.133166667	0.1476	0.096433333
3448.4697	0.629	0.2412	0.1338	0.1467	0.0969
3456.1844	0.6318	0.243366667	0.134933333	0.144933333	0.0965
3463.8991	0.6383	0.244666667	0.135933333	0.1444	0.096133333
3471.6138	0.6433	0.246133333	0.137733333	0.143466667	0.0966
3479.3285	0.6472	0.2469	0.139166667	0.143533333	0.096833333
3487.0432	0.6513	0.247366667	0.1394	0.142366667	0.096933333
3494.7579	0.657	0.246933333	0.140166667	0.141666667	0.0977
3502.4726	0.6609	0.2472	0.141733333	0.1419	0.098
3510.1873	0.6639	0.246866667	0.1415	0.1414	0.097766667
3517.902	0.6676	0.246966667	0.1416	0.141333333	0.097866667
3525.6167	0.6684	0.246466667	0.142	0.1406	0.0985
3533.3313	0.6705	0.247533333	0.141533333	0.139766667	0.0992
3541.046	0.6741	0.2482	0.141633333	0.139766667	0.099433333
3548.7607	0.675	0.248166667	0.142033333	0.140166667	0.099966667
3556.4754	0.675	0.249166667	0.142133333	0.138966667	0.1002
3564.1901	0.6789	0.250733333	0.142266667	0.139566667	0.0997
3571.9048	0.6784	0.251266667	0.1422	0.139	0.1006
3579.6195	0.6796	0.2524	0.1427	0.138966667	0.1008
3587.3342	0.6817	0.253566667	0.1422	0.139066667	0.1011
3595.0489	0.6842	0.254166667	0.143066667	0.1384	0.100633333
3602.7636	0.6821	0.2544	0.143666667	0.1388	0.101166667
3610.4783	0.6823	0.256033333	0.143766667	0.138233333	0.100733333
3618.193	0.6825	0.255933333	0.1439	0.1385	0.101233333
3625.9077	0.6823	0.257933333	0.144	0.138333333	0.102533333
3633.6224	0.6842	0.258733333	0.143566667	0.1392	0.102333333
3641.3371	0.6833	0.259133333	0.143433333	0.1386	0.1021
3649.0518	0.6831	0.259366667	0.1435	0.138333333	0.102
3656.7665	0.6832	0.2606	0.142766667	0.138566667	0.1025
